"id","date","type","seller","description","price","quantity","currency","created_at","updated_at","company_expense","tax","expense_category_id","paid_by_others"
"1297","2025-06-29","Meal","Deco Petrol","Sandviç","150.00","1.00","₺","2025-07-01 00:13:54","2025-07-01 00:13:54","1","1.49","3",NULL
"1298","2025-06-29","Coffee","Pizza Restaurantları","Filtre kahve.","80.00","1.00","₺","2025-07-01 00:14:59","2025-07-01 00:14:59","1","7.27","11",NULL
"1299","2025-06-30","Meal","Maçka","Yeşim ile birer çorba.","585.00","1.00","₺","2025-07-01 00:15:59","2025-07-01 00:15:59","1","53.18","3",NULL
"1300","2025-06-19","Coffee","Tangoport","içeçek.","70.00","1.00","₺","2025-07-01 00:17:00","2025-07-01 00:17:00","1","6.36","11",NULL
"1301","2025-06-03","Accommodation","AirBNB","AirBNB hizmet faturası şirket masrafı için.","1848.70","1.00","₺","2025-07-01 12:20:33","2025-07-01 12:20:33","1","308.12","16",NULL
"1302","2025-07-01","Tax-Penalty Charge","Fotocu","Vesikalık biometrik foto.","350.00","1.00","₺","2025-07-01 15:02:39","2025-07-01 15:02:39","0",NULL,"13",NULL
"1303","2025-07-01","Tax-Penalty Charge","Sağlık Bakanlığı","Sağlık raporu için bedel.","250.00","1.00","₺","2025-07-01 15:03:15","2025-07-01 15:03:15","0",NULL,"13",NULL
"1304","2025-07-01","Tax-Penalty Charge","Sağlık Bakanlığı","Sağlık raporu bedeli.","250.00","1.00","₺","2025-07-01 15:03:54","2025-07-01 15:03:54","0",NULL,"13",NULL
"1305","2025-04-07","Market","Deco Petrol","Kahve çikolata","204.00","1.00","₺","2025-07-01 15:12:18","2025-07-01 15:12:18","1","8.10","1",NULL
"1306","2025-04-27","Coffee","Dedeman","Kahve çay çikolata","240.00","1.00","₺","2025-07-01 15:13:28","2025-07-01 15:13:28","1","21.82","11",NULL
"1307","2025-04-28","Meal","Katık","akşam yemeği","170.00","1.00","₺","2025-07-01 15:20:49","2025-07-01 15:21:01","1","15.45","3",NULL
"1308","2025-07-01","Savings","BinanceTR","Otomatik yatırım.","2000.00","1.00","₺","2025-07-01 15:28:13","2025-07-01 15:28:13","0",NULL,"8",NULL
"1309","2025-04-25","Meal","Starbucks","kahve sandviç","259.00","1.00","₺","2025-07-01 15:57:52","2025-07-01 15:57:52","1","23.55","3",NULL
"1310","2025-04-27","Coffee","Starbucks","Kahve.","312.00","1.00","₺","2025-07-01 15:59:39","2025-07-01 15:59:39","1","28.36","11",NULL
"1311","2025-04-28","Meal","Maçka","Çorba","650.00","1.00","₺","2025-07-01 16:02:50","2025-07-01 16:02:50","1","59.09","3",NULL
"1312","2025-04-30","Fuel","VKN: 2410666344","47,45lt x 45,31₺","2150.00","1.00","₺","2025-07-01 16:04:55","2025-07-01 16:04:55","1","358.33","2",NULL
"1313","2025-04-23","Meal","Avşarbey","yiyecek.","190.00","1.00","₺","2025-07-01 16:06:06","2025-07-01 16:06:06","1","17.27","3",NULL
"1314","2025-04-22","Fuel","Şenel","39,67lt x 44,59₺","1768.89","1.00","₺","2025-07-01 16:07:38","2025-07-01 16:07:38","1","294.82","2",NULL
"1315","2025-04-05","Coffee","İta Coffee","Amerikano","110.00","1.00","₺","2025-07-01 16:10:17","2025-07-01 16:10:17","1","10.00","11",NULL
"1316","2025-04-06","Meal","Bim","market alışveri","72.50","1.00","₺","2025-07-01 16:15:23","2025-07-01 16:15:23","1","0.72","3",NULL
"1317","2025-04-02","Fuel","VKN: 6240465090","21,3lt x 46,95₺","1000.04","1.00","₺","2025-07-01 16:17:03","2025-07-01 16:17:03","1","166.67","2",NULL
"1318","2025-04-03","Meal","Cengiz Tavukçuluk","Köyde iş için öğle yemeği.","410.00","1.00","₺","2025-07-01 16:18:10","2025-07-01 16:18:10","1","37.27","3",NULL
"1319","2025-04-08","Meal","Köfteci Yusuf","Kahvaltı.","830.00","1.00","₺","2025-07-01 16:19:28","2025-07-01 16:19:28","1","75.45","3",NULL
"1320","2025-04-08","Fuel","VKN: 6621354225","48.09lt x 47,85₺","2301.11","1.00","₺","2025-07-01 16:20:56","2025-07-01 16:20:56","1","383.52","2",NULL
"1321","2025-04-05","Meal","Özçelik","Çak kahve sandviç kahvaltı.","475.00","1.00","₺","2025-07-01 16:22:14","2025-07-01 16:22:14","1","43.19","3",NULL
"1322","2025-04-05","Fuel","Opet","51,49lt x 46,81₺","2410.25","1.00","₺","2025-07-01 16:23:22","2025-07-01 16:23:22","1","401.71","2",NULL
"1323","2025-04-11","Meal","Storm Cafe","yiyecek.","400.00","1.00","₺","2025-07-01 16:24:34","2025-07-01 16:24:34","1","36.36","3",NULL
"1324","2025-04-11","Meal","Storm Cafe","yiyecek.","355.00","1.00","₺","2025-07-01 16:25:22","2025-07-01 16:25:22","1","32.27","3",NULL
"1325","2025-04-13","Coffee","Miles","amerikano","140.00","1.00","₺","2025-07-01 16:26:16","2025-07-01 16:26:16","1","12.73","11",NULL
"1326","2025-04-13","Meal","The Hunger","Akşam yemeği.","570.00","1.00","₺","2025-07-01 16:27:04","2025-07-01 16:27:04","1","51.82","3",NULL
"1327","2025-04-12","Women","Sushico","Filiz ile akşam yemeği.","838.00","1.00","₺","2025-07-01 16:28:13","2025-07-01 16:28:13","1","76.18","20",NULL
"1328","2025-04-13","Meal","The Hunger","Akşam yemeği.","570.00","1.00","₺","2025-07-01 16:29:11","2025-07-01 16:29:11","1","51.82","3",NULL
"1329","2025-04-21","Transportation","THY","Belgrad uçak gidiş dönüş.","10449.68","1.00","₺","2025-07-01 16:32:43","2025-07-01 16:32:43","1","0.00","6",NULL
"1330","2025-04-06","Coffee","İta Coffee","Amerikano","110.00","1.00","₺","2025-07-01 16:33:38","2025-07-01 16:33:38","1","10.00","11",NULL
"1331","2025-04-10","Fuel","Mehmetçik Vakfı","46,51lt x 44,51₺","2070.00","1.00","₺","2025-07-01 16:35:35","2025-07-01 16:35:35","1","345.00","2",NULL
"1332","2025-04-18","Meal","Tavuk Dünyası","Sriracha Tavuk","290.00","1.00","₺","2025-07-01 16:36:44","2025-07-01 16:36:44","1","26.36","3",NULL
"1333","2025-04-18","Fuel","Görpet","47,4lt x 45,27₺","2145.80","1.00","₺","2025-07-01 16:38:25","2025-07-01 16:38:25","1","357.63","2",NULL
"1334","2025-04-11","Collection","Hakikat Kırtasiye","kırtasiye","607.50","1.00","₺","2025-07-01 16:48:11","2025-07-01 16:48:11","1","55.23","4",NULL
"1335","2025-04-13","Coffee","İta Coffee","Amerikano","145.00","1.00","₺","2025-07-01 16:52:02","2025-07-01 16:52:02","1","13.18","11",NULL
"1336","2025-04-18","Meal","Avşar Gıda","yiyecek.","190.00","1.00","₺","2025-07-01 16:52:46","2025-07-01 16:52:46","1","17.27","3",NULL
"1337","2025-04-17","Coffee","Altınkılıçlar","Amerikano","123.00","1.00","₺","2025-07-01 16:53:39","2025-07-01 16:53:39","1","11.18","11",NULL
"1338","2025-04-11","Meal","Tavuk Dünyası","Sriracha Tavuk","290.00","1.00","₺","2025-07-01 16:54:37","2025-07-01 16:54:37","1","26.36","3",NULL
"1339","2025-04-15","Coffee","İta Coffee","Amerikano","125.00","1.00","₺","2025-07-01 16:55:30","2025-07-01 16:55:30","1","11.36","11",NULL
"1340","2025-04-12","Market","Shell","Kahve çikolata.","246.00","1.00","₺","2025-07-01 16:57:14","2025-07-01 16:57:14","1","10.14","1",NULL
"1341","2025-04-11","Coffee","Deco","Kahve çikolata","120.00","1.00","₺","2025-07-01 16:58:07","2025-07-01 16:58:07","1","7.27","11",NULL
"1342","2025-04-13","Fuel","Görpet","47,56lt x 44,26₺","2105.01","1.00","₺","2025-07-01 16:59:17","2025-07-01 16:59:17","1","350.84","2",NULL
"1343","2025-04-27","Coffee","İta Coffee","Amerikano","145.00","1.00","₺","2025-07-01 17:00:44","2025-07-01 17:00:44","0","13.18","11",NULL
"1344","2025-07-01","Meal","Müzeyyen Yıldırım","Akşam yemeği makarna.","200.00","1.00","₺","2025-07-01 17:01:49","2025-07-01 17:01:49","1","18.18","3",NULL
"1345","2025-07-07","Savings","BinanceTR","Günlük yatırım.","1000.00","1.00","₺","2025-07-07 13:47:34","2025-07-07 13:47:34","0",NULL,"8",NULL
"1346","2025-07-07","Hobby","Ephesus Tango Marathon","Ephesus Tango Marathon ön ödeme. Kalan konaklama için 130 € sonra girişte teslim edilecek.","5180.00","1.00","₺","2025-07-07 14:24:23","2025-07-07 14:24:23","0",NULL,"14",NULL
"1347","2025-07-07","Market","Sol De Invierno Tango Marathon","Sol De Invierno Tango Marathon 2025 için 100€ karşılığı ön ödeme.","4795.00","1.00","₺","2025-07-07 14:25:30","2025-07-07 14:25:30","0",NULL,"1",NULL
"1348","2025-07-10","Savings","BinanceTR","Günlük yatırım.","1000.00","1.00","₺","2025-07-10 05:19:49","2025-07-10 05:19:49","0",NULL,"8",NULL
"1349","2025-07-09","Market","Market","1 şişe su.","10.00","1.00","₺","2025-07-10 08:16:37","2025-07-10 08:16:37","0",NULL,"1",NULL
"1350","2025-06-16","Savings","Allianz","BES katkı payı.","2000.00","1.00","₺","2025-07-10 09:46:52","2025-07-10 09:46:52","0",NULL,"8",NULL
"1351","2025-06-21","Savings","Türkiye Sigorta","50 dolar birikimi.","1983.59","1.00","₺","2025-07-10 10:13:19","2025-07-10 10:13:19","0",NULL,"8",NULL
"1352","2025-05-15","Savings","Allianz","BES katkı payı.","2000.00","1.00","₺","2025-07-10 10:14:50","2025-07-10 10:14:50","0",NULL,"8",NULL
"1353","2025-05-21","Savings","Türkiye Sigorta","50 Dolar birikim","1944.95","1.00","₺","2025-07-10 10:15:46","2025-07-10 10:15:46","0",NULL,"8",NULL
"1354","2025-04-15","Market","Allianz","BES katkı payı","2000.00","1.00","₺","2025-07-10 10:16:42","2025-07-10 10:16:42","0",NULL,"1",NULL
"1355","2025-04-21","Savings","Türkiye Sigorta","50 dolar birikim.","1906.44","1.00","₺","2025-07-10 10:17:45","2025-07-10 10:17:45","0",NULL,"8",NULL
"1356","2025-07-11","Meal","Starbucks","Kahve sandviç","295.00","1.00","₺","2025-07-11 09:51:22","2025-07-11 09:51:22","1","26.82","3",NULL
"1357","2025-07-10","Alcohol","262Live","3 bira.","480.00","1.00","₺","2025-07-11 09:57:25","2025-07-11 09:57:25","0",NULL,"10",NULL
"1358","2025-07-11","Fuel","Görpet","51,2lt x 51,38₺","2630.66","1.00","₺","2025-07-11 09:58:56","2025-07-11 09:58:56","1","438.44","2",NULL
"1359","2025-07-11","Market","Görpet","Abur cubur","46.00","1.00","₺","2025-07-11 09:59:43","2025-07-11 09:59:43","0",NULL,"1",NULL
"1360","2025-07-10","Hobby","Migros","Bitki takviyesi.","116.35","1.00","₺","2025-07-11 10:01:02","2025-07-11 10:01:02","0",NULL,"14",NULL
"1361","2025-07-08","Meal","Koçşah","Yiyecek","600.00","1.00","₺","2025-07-11 10:02:14","2025-07-11 10:02:14","1","54.55","3",NULL
"1362","2025-07-09","Meal","BurgerKing","Öğlen yemeği.","345.00","1.00","₺","2025-07-11 10:03:35","2025-07-11 10:03:35","1","31.36","3",NULL
"1363","2025-07-10","Meal","Tavuk Dünyası","öğlen yemeği","290.00","1.00","₺","2025-07-11 10:05:01","2025-07-11 10:05:01","1","26.36","3",NULL
"1364","2025-07-11","Meal","46 Zurna","Tavuk dürüm ayran","215.00","1.00","₺","2025-07-11 12:45:05","2025-07-11 12:45:05","1","19.55","3",NULL
"1365","2025-07-12","Market","File","Market alışverişi.","1132.57","1.00","₺","2025-07-12 11:38:52","2025-07-12 11:38:52","0",NULL,"1",NULL
"1366","2025-07-11","Alcohol","262Live","3 bira","480.00","1.00","₺","2025-07-12 11:39:26","2025-07-12 11:39:26","0",NULL,"10",NULL
"1367","2025-07-13","Benefaction","Levent","Levent abinin düğünü için zarf içi para koyma.","300.00","1.00","₺","2025-07-14 13:43:27","2025-07-14 13:43:27","0",NULL,"7",NULL
"1368","2025-07-25","Health","Psikolog","3 seans ücreti","6000.00","1.00","₺","2025-07-15 12:14:33","2025-07-26 12:47:20","1","1000.00","9",NULL
"1369","2025-07-12","Hobby","Escape Tango","Milonga giriş ücreti","500.00","1.00","₺","2025-07-15 12:15:53","2025-07-15 12:15:53","0",NULL,"14",NULL
"1370","2025-07-15","Hobby","MilongaFeriye","Milonga giriş ücreti","500.00","1.00","₺","2025-07-15 18:06:31","2025-07-15 18:06:31","0",NULL,"14",NULL
"1371","2025-07-15","Meal",NULL,"Sandviç kahve","230.00","1.00","₺","2025-07-15 18:07:13","2025-07-15 18:07:13","0",NULL,"3",NULL
"1372","2025-07-16","Health","Elmas Eczanesi","Renie çiğneme tableti.","171.00","1.00","₺","2025-07-16 14:43:30","2025-07-16 14:43:30","0",NULL,"9",NULL
"1373","2025-07-17","Alcohol","262Live",NULL,"185.00","1.00","₺","2025-07-17 04:41:41","2025-07-17 04:41:41","0",NULL,"10",NULL
"1374","2025-07-17","Meal","Yakamoz","Çiğ köfte dürüm ayran.","110.00","1.00","₺","2025-07-17 04:42:14","2025-07-17 04:42:14","1","10.00","3",NULL
"1375","2025-07-19","Alcohol","Carrefour","4’lü bira","402.50","1.00","₺","2025-07-19 14:06:40","2025-07-19 14:06:40","0",NULL,"10",NULL
"1376","2025-07-19","Alcohol","Carrefour","4’lü bira","403.50","1.00","₺","2025-07-19 14:07:34","2025-07-19 14:07:34","0",NULL,"10",NULL
"1377","2025-07-18","Alcohol","Fok Bar","Tuğçe ile birer bira","640.00","1.00","₺","2025-07-19 14:07:58","2025-07-19 14:08:29","0",NULL,"10",NULL
"1378","2025-07-18","Alcohol","Loca Bar","Tuğçe ile birer bira","650.00","1.00","₺","2025-07-19 14:08:57","2025-07-19 14:08:57","0",NULL,"10",NULL
"1379","2025-07-19","Coffee","Kahve Deryası","Ice Amerikano","170.00","1.00","₺","2025-07-19 14:09:46","2025-07-19 14:09:46","1","28.00","11",NULL
"1380","2025-07-21","Bills","Turkcell","Cep faturası.","1073.00","1.00","₺","2025-07-21 14:40:51","2025-07-21 14:40:51","1",NULL,"18",NULL
"1381","2025-07-21","Savings","Türkiye Sigorta","50 Dolar sigorta yatırımı","2018.06","1.00","₺","2025-07-21 14:41:36","2025-07-21 14:41:36","0",NULL,"8",NULL
"1382","2025-07-21","Bills","Netflix","Netflix abonelik ücreti.","379.99","1.00","₺","2025-07-21 14:42:16","2025-12-29 14:11:55","0",NULL,"18",NULL
"1383","2025-07-16","Savings","Allianz","BES katkı payı","2000.00","1.00","₺","2025-07-21 14:42:54","2025-07-21 14:42:54","0",NULL,"8",NULL
"1384","2025-07-19","Collection","Hediyelikçi","2 adet koleksiyon için shot bardak.","200.00","1.00","₺","2025-07-21 14:49:02","2025-07-21 14:49:02","0",NULL,"4",NULL
"1385","2025-07-22","Parking","Ulaşımpark",NULL,"50.00","1.00","₺","2025-07-22 06:45:02","2025-07-22 06:45:02","1",NULL,"5",NULL
"1386","2025-07-22","Parking","Ulaşımpark",NULL,"50.00","1.00","₺","2025-07-22 06:45:45","2025-07-22 06:45:45","1",NULL,"5",NULL
"1387","2025-07-17","Fuel","PO","50.93lt x 51.45₺","2620.35","1.00","₺","2025-07-22 06:47:24","2025-07-22 06:47:24","1","436.73","2",NULL
"1388","2025-07-18","Fuel","Opet","39.22lt x 52.28₺","2050.42","1.00","₺","2025-07-22 06:48:31","2025-07-22 06:48:31","1","341.74","2",NULL
"1389","2025-07-20","Fuel","Aytemiz","35.71lt x 52.08₺","1860.00","1.00","₺","2025-07-22 06:49:22","2025-07-22 06:49:22","1","310.00","2",NULL
"1390","2025-07-15","Parking","Otopark",NULL,"500.00","1.00","₺","2025-07-22 06:52:25","2025-07-22 06:52:25","1","83.33","5",NULL
"1391","2025-07-21","Women","Doping","Tuğçe ile Doping'te 2'şer bira.","740.00","1.00","₺","2025-07-22 06:54:15","2025-07-22 06:54:15","0",NULL,"20",NULL
"1392","2025-07-22","Digital Asset","GoDaddy","myfammap.com adresini 3 yıllık satın alma.","1422.79","1.00","₺","2025-07-22 07:01:09","2025-07-22 07:01:09","0",NULL,"21",NULL
"1393","2025-07-20","Alcohol","Maymi","Tuğçe ile teknede 1'er bira.","500.00","1.00","₺","2025-07-22 07:01:43","2025-07-22 07:01:43","0",NULL,"10",NULL
"1394","2025-07-22","Hobby","Tormento","Tormento milonga giriş ücreti.","300.00","1.00","₺","2025-07-24 06:47:49","2025-07-24 06:47:49","0",NULL,"14",NULL
"1395","2025-07-15","Digital Asset","GitHub","Co-Pilot 1 yıllık abonelik ücreti.","4220.35","1.00","₺","2025-07-24 07:08:17","2025-07-24 07:09:13","0",NULL,"21",NULL
"1396","2025-07-24","Accommodation","Koçtaş","Duş başlığı","59.90","1.00","₺","2025-07-24 18:12:52","2025-07-24 18:12:52","0",NULL,"16",NULL
"1397","2025-07-24","Clothes","Koton","Kot pantolon ve 3x boxer","857.97","1.00","₺","2025-07-24 18:13:51","2025-07-24 18:13:51","0",NULL,"15",NULL
"1398","2025-07-24","Clothes","Koton","ZerCard harcama iadesi.","-857.97","1.00","₺","2025-07-24 18:14:35","2025-07-24 18:14:35","0",NULL,"15",NULL
"1401","2025-07-26","Alcohol","262Live","2 bira","370.00","1.00","₺","2025-07-26 21:37:57","2025-07-26 21:37:57","0",NULL,"10",NULL
"1402","2025-07-26","Meal","Yakamoz","Çiğ köfte ayran.","110.00","1.00","₺","2025-07-26 21:38:51","2025-07-26 21:38:51","1","10.00","3",NULL
"1403","2025-07-29","Market","Migros","2 su","7.90","1.00","₺","2025-07-29 14:08:57","2025-07-29 14:13:13","0",NULL,"1",NULL
"1404","2025-07-29","Collection","Penguen Kitap","Beyhan Budak, Senin Suçun Değil","250.00","1.00","₺","2025-07-29 14:09:34","2025-07-29 14:09:34","0",NULL,"4",NULL
"1405","2025-07-29","Electronic","Kılıfçı","Telefon kılıfı","130.00","1.00","₺","2025-07-29 14:10:36","2025-07-29 14:10:36","0",NULL,"19",NULL
"1406","2025-07-27","Alcohol","262Live","2 bira su","400.00","1.00","₺","2025-07-29 14:12:05","2025-07-29 14:12:16","0",NULL,"10",NULL
"1407","2025-07-29","Tax-Penalty Charge","Polis Teşkikatı","Araç çekici bedeli.","1215.00","1.00","₺","2025-07-29 14:16:18","2025-07-29 14:16:18","1","202.50","13",NULL
"1408","2025-07-29","Savings","BinanceTR","Günlük yatırım","2500.00","1.00","₺","2025-07-29 19:36:47","2025-07-29 19:36:47","0",NULL,"8",NULL
"1409","2025-07-29","Hobby","Gökhan Abi","Marinada Gökhan abiden olta misine çapari aldım.","1500.00","1.00","₺","2025-07-30 08:54:07","2025-07-30 08:54:07","0",NULL,"14",NULL
"1410","2025-08-04","Savings","BinanceTR","Otomatik yatırım ve süpriz 4 altcoine 250’şer lira.","2750.00","1.00","₺","2025-08-04 18:06:13","2025-08-04 18:06:13","0",NULL,"8",NULL
"1411","2025-08-03","Alcohol","Dallas Büfe","7 tane kutu bira.","700.00","1.00","₺","2025-08-04 18:08:20","2025-08-04 18:08:20","0",NULL,"10",NULL
"1412","2025-08-05","Savings","Engin Döviz","100 Euro karşılığı dönüşüm. Ev kasasına atıldı","4700.00","1.00","₺","2025-08-05 08:32:38","2025-08-05 08:32:38","0",NULL,"8",NULL
"1413","2025-08-08","Savings","BinanceTR","Günlük otomatik yatırım","1500.00","1.00","₺","2025-08-08 09:07:44","2025-08-08 09:07:44","0",NULL,"8",NULL
"1414","2025-08-08","Alcohol","262Live","33lük bira","150.00","1.00","₺","2025-08-09 16:51:55","2025-08-09 16:51:55","0",NULL,"10",NULL
"1415","2025-08-08","Meal","Market","Sandviç ve su.","155.00","1.00","₺","2025-08-09 16:52:22","2025-08-09 16:52:22","0",NULL,"3",NULL
"1416","2025-08-08","Hobby","Gökhan Özavcı","Olta çay vs.","405.00","1.00","₺","2025-08-09 16:53:30","2025-08-09 16:53:30","0",NULL,"14",NULL
"1417","2025-08-04","Market","Onyaka","Market alışverişi.","476.18","1.00","₺","2025-08-10 11:03:34","2025-08-10 11:03:34","0",NULL,"1",NULL
"1418","2025-08-05","Meal","Packet Burger","yemek.","270.00","1.00","₺","2025-08-10 11:06:12","2025-08-10 11:06:12","1","24.55","3",NULL
"1419","2025-08-05","Coffee","Miles Coffee","kahve sandviç","170.00","1.00","₺","2025-08-10 11:07:30","2025-08-10 11:07:30","1","15.45","11",NULL
"1420","2025-08-06","Market","A101","Mangal için malzeme","588.36","1.00","₺","2025-08-10 11:11:31","2025-08-10 12:27:00","0",NULL,"1",NULL
"1421","2025-07-24","Hobby","Migros","2 adet koltuk.","739.90","1.00","₺","2025-08-10 11:28:55","2025-08-10 11:28:55","0",NULL,"14",NULL
"1422","2025-07-24","Market","Migros","Market alışverişi.","1116.88","1.00","₺","2025-08-10 11:29:37","2025-08-10 11:29:37","0",NULL,"1",NULL
"1423","2025-07-03","Meal","BurgerKing","öğlen yemeği.","345.00","1.00","₺","2025-08-10 11:30:43","2025-08-10 11:30:43","1","31.36","3",NULL
"1424","2025-08-01","Meal","Nuh Hazır Gıda","Akşam yemeği.","710.00","1.00","₺","2025-08-10 11:32:14","2025-08-10 11:32:14","1","64.55","3",NULL
"1425","2025-08-03","Market","File","market alışverişi.","1085.05","1.00","₺","2025-08-10 11:33:15","2025-08-10 11:33:15","0",NULL,"1",NULL
"1426","2025-07-22","Coffee","Starbucks","cool lime ve su","196.00","1.00","₺","2025-08-10 11:34:45","2025-08-10 11:34:45","1","17.82","11",NULL
"1427","2025-07-20","Coffee","Doco Petrol","2 çay.","40.00","1.00","₺","2025-08-10 11:36:03","2025-08-10 11:36:03","1","3.64","11",NULL
"1428","2025-08-01","Fuel","Petrol Ofisi","45.06lt x 51.57₺","2323.74","1.00","₺","2025-08-10 11:38:01","2025-08-10 11:38:01","1","387.29","2",NULL
"1429","2025-07-24","Meal","Tavuk Dünyası","Yemek Sepetinden yemek.","365.00","1.00","₺","2025-08-10 11:39:18","2025-08-10 11:39:18","0",NULL,"3",NULL
"1430","2025-07-22","Coffee","Starbucks","Ice Amerikano","130.00","1.00","₺","2025-08-10 11:40:11","2025-08-10 11:40:11","1","11.82","11",NULL
"1431","2025-07-20","Coffee","Starbucks","Ice amerikano","130.00","1.00","₺","2025-08-10 11:42:19","2025-08-10 11:42:19","1","11.82","11",NULL
"1432","2025-07-19","Meal","Çiğ Köfteci","Waffle ve çiğ köfte Tuğçe ile.","800.00","1.00","₺","2025-08-10 11:43:48","2025-08-10 11:43:48","1","72.73","3",NULL
